,precision,recall,f1-score,support
0.0,0.9713114754098361,0.983402489626556,0.9773195876288661,241.0
1.0,0.9689922480620154,0.9727626459143969,0.9708737864077669,257.0
2.0,0.9863945578231292,0.9119496855345912,0.9477124183006537,159.0
3.0,0.9455128205128205,0.9866220735785953,0.9656301145662848,299.0
4.0,0.9835390946502057,0.9835390946502057,0.9835390946502057,243.0
5.0,0.9970326409495549,0.9911504424778761,0.9940828402366864,339.0
6.0,0.994269340974212,0.9857954545454546,0.9900142653352354,352.0
accuracy,0.9783068783068783,0.9783068783068783,0.9783068783068783,0.9783068783068783
macro avg,0.9781503111973961,0.9736031266182393,0.9755960153036712,1890.0
weighted avg,0.9786449813003921,0.9783068783068783,0.9782737390099022,1890.0
