,precision,recall,f1-score,support
0.0,0.9431968295904888,0.9060913705583756,0.9242718446601942,788.0
1.0,0.8992718446601942,0.9274092615769712,0.9131238447319778,799.0
2.0,0.9404915912031048,0.9565789473684211,0.9484670580560991,760.0
3.0,0.8659147869674185,0.8769035532994924,0.8713745271122321,788.0
4.0,0.899749373433584,0.9123252858958069,0.905993690851735,787.0
5.0,0.9151193633952255,0.8891752577319587,0.9019607843137255,776.0
6.0,0.9135338345864662,0.9067164179104478,0.9101123595505618,804.0
accuracy,0.910577971646674,0.910577971646674,0.910577971646674,0.910577971646674
macro avg,0.9110396605480687,0.9107428706202105,0.9107577298966465,5502.0
weighted avg,0.9108666581134007,0.910577971646674,0.9105887309026854,5502.0
