,precision,recall,f1-score,support
0.0,0.9647404505386875,0.9752475247524752,0.9699655342195962,1010.0
1.0,0.9931412894375857,0.9790398918187965,0.986040177051413,1479.0
2.0,0.9526440410418311,0.9679230152365678,0.960222752585521,1247.0
3.0,0.9829749103942652,0.9768477292965272,0.9799017418490398,1123.0
4.0,0.9882352941176471,0.9788783685360525,0.9835345773874864,1373.0
5.0,0.9880287310454908,0.9833200953137411,0.9856687898089171,1259.0
6.0,0.9656565656565657,0.9815195071868583,0.9735234215885947,974.0
accuracy,0.9775546367395157,0.9775546367395157,0.9775546367395157,0.9775546367395157
macro avg,0.9764887546045818,0.9775394474487168,0.9769795706415099,8465.0
weighted avg,0.9777196091947412,0.9775546367395157,0.9776028155630458,8465.0
