,precision,recall,f1-score,support
0.0,0.6409937888198758,0.582392776523702,0.6102897693672383,886.0
1.0,0.7473170731707317,0.8835063437139562,0.8097251585623677,867.0
2.0,0.7137850467289719,0.633160621761658,0.6710598572213069,965.0
3.0,0.6378923766816144,0.7730978260869565,0.6990171990171992,736.0
4.0,0.792654028436019,0.825925925925926,0.8089480048367593,810.0
5.0,0.713125845737483,0.6266349583828775,0.6670886075949367,841.0
6.0,0.7888402625820569,0.743298969072165,0.765392781316348,970.0
accuracy,0.7208230452674897,0.7208230452674897,0.7208230452674897,0.7208230452674897
macro avg,0.7192297745938218,0.7240024887810345,0.7187887682737365,6075.0
weighted avg,0.7211686275995974,0.7208230452674897,0.7182713201004347,6075.0
