,precision,recall,f1-score,support
0.0,0.9736842105263158,0.9652173913043478,0.9694323144104805,345.0
1.0,0.9193083573487032,0.8935574229691877,0.90625,357.0
2.0,0.9471698113207547,0.9580152671755725,0.9525616698292221,524.0
3.0,0.9640718562874252,0.9817073170731707,0.9728096676737159,328.0
4.0,0.9134328358208955,0.8947368421052632,0.9039881831610045,342.0
5.0,0.9123134328358209,0.9385796545105566,0.9252601702932829,521.0
6.0,0.9455252918287937,0.9328214971209213,0.9391304347826087,521.0
accuracy,0.9383934649421375,0.9383934649421375,0.9383934649421375,0.9383934649421375
macro avg,0.9393579708526728,0.9378050560370027,0.9384903485929021,2938.0
weighted avg,0.9383848507829909,0.9383934649421375,0.938298416727267,2938.0
