,precision,recall,f1-score,support
0.0,0.9797687861271677,0.9741379310344828,0.9769452449567723,348.0
1.0,0.9568106312292359,0.976271186440678,0.9664429530201343,295.0
2.0,0.9605911330049262,0.975,0.9677419354838709,200.0
3.0,0.9913294797687862,0.9828080229226361,0.9870503597122302,349.0
4.0,0.9929824561403509,0.9860627177700348,0.9895104895104895,287.0
5.0,0.9843342036553525,0.9921052631578947,0.9882044560943644,380.0
6.0,0.9900990099009901,0.9779951100244498,0.984009840098401,409.0
accuracy,0.9810405643738977,0.9810405643738977,0.9810405643738977,0.9810405643738977
macro avg,0.979416528546687,0.9806257473357396,0.9799864684108947,2268.0
weighted avg,0.9811703466384436,0.9810405643738977,0.981073107331505,2268.0
