,precision,recall,f1-score,support
0.0,0.3219178082191781,0.27246376811594203,0.29513343799058084,1380.0
1.0,0.34,0.2217391304347826,0.26842105263157895,1380.0
2.0,0.26560509554140127,0.30217391304347824,0.28271186440677964,1380.0
3.0,0.4996410624551328,0.5043478260869565,0.5019834114677244,2760.0
4.0,0.4557340306313037,0.4420289855072464,0.4487768990251977,2760.0
5.0,0.4166907305804216,0.5228260869565218,0.4637634581391612,2760.0
6.0,0.36180904522613067,0.41739130434782606,0.3876177658142665,1380.0
7.0,0.22026022304832713,0.17173913043478262,0.19299674267100975,1380.0
8.0,0.17846385542168675,0.17173913043478262,0.17503692762186115,1380.0
accuracy,0.3746376811594203,0.3746376811594203,0.3746376811594203,0.3746376811594203
macro avg,0.3400135390137313,0.3362721417069243,0.33516017330757336,16560.0
weighted avg,0.3693489728992033,0.3746376811594203,0.3692471107000203,16560.0
