,precision,recall,f1-score,support
0.0,0.7067594433399602,0.5152173913043478,0.5959765297569154,1380.0
1.0,0.3594624860022396,0.4652173913043478,0.40555906506632977,1380.0
2.0,0.20774091627172195,0.19057971014492753,0.1987906273620559,1380.0
3.0,0.4815016322089227,0.32065217391304346,0.38494997825141364,2760.0
4.0,0.4946543121881682,0.5028985507246376,0.4987423643550125,2760.0
5.0,0.34547018348623854,0.4365942028985507,0.38572343149807936,2760.0
6.0,0.43913285158421345,0.572463768115942,0.4970116388801509,1380.0
7.0,0.5013309671694764,0.40942028985507245,0.4507379337854009,1380.0
8.0,0.20221606648199447,0.21159420289855072,0.20679886685552407,1380.0
accuracy,0.40706521739130436,0.40706521739130436,0.40706521739130436,0.40706521739130436
macro avg,0.4153632065258817,0.4027375201288244,0.4026989373123203,16560.0
weighted avg,0.42165791555135546,0.40706521739130436,0.4078088508262823,16560.0
