,precision,recall,f1-score,support
0.0,0.5637583892617449,0.5610687022900763,0.5624103299856528,1048.0
1.0,0.5550239234449761,0.3320610687022901,0.41552238805970154,1048.0
2.0,0.7867803837953091,0.7041984732824428,0.7432024169184289,1048.0
3.0,0.32568027210884354,0.3654580152671756,0.3444244604316547,1048.0
4.0,0.35294117647058826,0.46946564885496184,0.402948402948403,1048.0
5.0,0.1721014492753623,0.18129770992366412,0.1765799256505576,1048.0
6.0,0.2827324478178368,0.28435114503816794,0.2835394862036156,1048.0
accuracy,0.4139858233369684,0.4139858233369684,0.4139858233369684,0.4139858233369684
macro avg,0.43414543459638016,0.4139858233369684,0.418375344314002,7336.0
weighted avg,0.4341454345963801,0.4139858233369684,0.41837534431400203,7336.0
