,precision,recall,f1-score,support
0.0,0.964171974522293,0.9975288303130149,0.9805668016194333,1214.0
1.0,0.9350961538461539,0.9684647302904564,0.9514879739094986,1205.0
2.0,0.8541157294213529,0.8711554447215295,0.862551440329218,1203.0
3.0,0.9770212765957447,0.9720575783234547,0.9745331069609507,2362.0
4.0,0.956686291000841,0.9304703476482618,0.9433962264150944,2445.0
5.0,0.8849223015539689,0.8703015282940934,0.8775510204081632,2421.0
6.0,0.9711934156378601,0.9680065627563577,0.9695973705834018,1219.0
7.0,0.9274193548387096,0.9504132231404959,0.9387755102040816,1210.0
8.0,0.8518828451882845,0.8406275805119736,0.8462177888611804,1211.0
accuracy,0.9283643892339545,0.9283643892339545,0.9283643892339545,0.9283643892339545
macro avg,0.9247232602894676,0.9298917584444042,0.9271863599212247,14490.0
weighted avg,0.9283442589625488,0.9283643892339545,0.9282422212199322,14490.0
