,precision,recall,f1-score,support
0.0,0.7286821705426356,0.8785046728971962,0.7966101694915255,107.0
1.0,0.6351351351351351,0.7230769230769231,0.6762589928057553,130.0
2.0,0.9161290322580645,0.7932960893854749,0.8502994011976048,179.0
3.0,0.8947368421052632,0.9596774193548387,0.9260700389105059,124.0
4.0,0.56,0.6862745098039216,0.6167400881057269,102.0
5.0,0.7816901408450704,0.6809815950920245,0.7278688524590163,163.0
6.0,0.8175675675675675,0.6914285714285714,0.7492260061919505,175.0
accuracy,0.7663265306122449,0.7663265306122449,0.7663265306122449,0.7663265306122449
macro avg,0.7619915554933909,0.7733199687198501,0.7632962213088693,980.0
weighted avg,0.7786539207070883,0.7663265306122449,0.7682162223069496,980.0
