,precision,recall,f1-score,support
0.0,0.9823529411764705,1.0,0.9910979228486646,167.0
1.0,0.93048128342246,0.9720670391061452,0.9508196721311476,179.0
2.0,0.9673202614379085,0.9024390243902439,0.9337539432176657,164.0
3.0,0.9914529914529915,0.9886363636363636,0.9900426742532006,352.0
4.0,0.9730538922155688,0.975975975975976,0.9745127436281859,333.0
5.0,0.9536231884057971,0.9619883040935673,0.9577874818049491,342.0
6.0,0.989010989010989,0.994475138121547,0.9917355371900827,181.0
7.0,0.9940828402366864,0.9824561403508771,0.988235294117647,171.0
8.0,0.9720670391061452,0.9613259668508287,0.9666666666666666,181.0
accuracy,0.972463768115942,0.972463768115942,0.972463768115942,0.972463768115942
macro avg,0.9726050473850019,0.9710404391695054,0.9716279928731344,2070.0
weighted avg,0.9726330589800013,0.972463768115942,0.9724037869805285,2070.0
