,precision,recall,f1-score,support
0.0,0.9090909090909091,0.9615384615384616,0.9345794392523366,156.0
1.0,0.993103448275862,0.9795918367346939,0.9863013698630136,147.0
2.0,0.9866666666666667,0.9736842105263158,0.9801324503311258,152.0
3.0,0.9541284403669725,0.9904761904761905,0.9719626168224299,105.0
4.0,0.9907407407407407,0.9304347826086956,0.9596412556053812,115.0
5.0,0.9647058823529412,0.9761904761904762,0.9704142011834319,168.0
6.0,0.9939759036144579,0.9705882352941176,0.9821428571428572,170.0
accuracy,0.9693978282329714,0.9693978282329714,0.9693978282329714,0.9693978282329714
macro avg,0.9703445701583643,0.9689291704812788,0.9693105986000824,1013.0
weighted avg,0.9703286133480119,0.9693978282329714,0.9695651698101035,1013.0
