,precision,recall,f1-score,support
0.0,0.972972972972973,0.9782608695652174,0.975609756097561,184.0
1.0,0.9915254237288136,0.9915254237288136,0.9915254237288136,236.0
2.0,0.9841269841269841,0.9789473684210527,0.9815303430079156,190.0
3.0,0.9782608695652174,1.0,0.989010989010989,180.0
4.0,0.9954337899543378,0.9819819819819819,0.9886621315192743,222.0
5.0,0.9948717948717949,0.9847715736040609,0.9897959183673469,197.0
6.0,0.9802955665024631,0.9851485148514851,0.9827160493827161,202.0
accuracy,0.9858256555634302,0.9858256555634302,0.9858256555634302,0.9858256555634302
macro avg,0.9853553431032263,0.9858051045932302,0.985550087302088,1411.0
weighted avg,0.985892175709424,0.9858256555634302,0.9858301696714302,1411.0
