,precision,recall,f1-score,support
0.0,0.9542124542124543,1.0,0.9765698219306467,521.0
1.0,0.9728682170542635,0.9823874755381604,0.9776046738072054,511.0
2.0,0.9642857142857143,0.9447513812154696,0.9544186046511628,543.0
3.0,0.9953139643861293,0.9797047970479705,0.9874476987447699,1084.0
4.0,0.9837476099426387,0.989423076923077,0.9865771812080538,1040.0
5.0,0.9636898920510304,0.9451395572666025,0.9543245869776482,1039.0
6.0,0.9958419958419958,0.9896694214876033,0.9927461139896372,484.0
7.0,0.9728155339805825,0.9823529411764705,0.9775609756097561,510.0
8.0,0.9366053169734151,0.9561586638830898,0.9462809917355371,479.0
accuracy,0.9735952342617936,0.9735952342617936,0.9735952342617936,0.9735952342617936
macro avg,0.9710422998586916,0.9743985905042715,0.9726145165171576,6211.0
weighted avg,0.973746020792204,0.9735952342617936,0.9735773304469,6211.0
