,precision,recall,f1-score,support
0.0,0.9595687331536388,0.8967254408060453,0.9270833333333334,397.0
1.0,0.9106699751861043,0.963254593175853,0.9362244897959184,381.0
2.0,0.9574468085106383,0.9523809523809523,0.9549071618037136,378.0
3.0,0.9141414141414141,0.9282051282051282,0.9211195928753181,390.0
4.0,0.9451371571072319,0.9243902439024391,0.9346485819975339,410.0
5.0,0.9205607476635514,0.9292452830188679,0.9248826291079812,424.0
6.0,0.8936170212765957,0.9056603773584906,0.8995983935742972,371.0
accuracy,0.9283896764812796,0.9283896764812796,0.9283896764812796,0.9283896764812796
macro avg,0.9287345510055963,0.9285517169782539,0.9283520260697279,2751.0
weighted avg,0.9290076332450022,0.9283896764812796,0.9284086949129746,2751.0
