,precision,recall,f1-score,support
0.0,0.9470588235294117,0.9757575757575757,0.9611940298507462,165.0
1.0,0.943502824858757,0.9175824175824175,0.9303621169916434,182.0
2.0,0.9713261648745519,0.9783393501805054,0.9748201438848921,277.0
3.0,1.0,1.0,1.0,170.0
4.0,0.9837837837837838,0.9578947368421052,0.9706666666666667,190.0
5.0,0.9437751004016064,0.9552845528455285,0.9494949494949495,246.0
6.0,0.9707112970711297,0.9707112970711297,0.9707112970711297,239.0
accuracy,0.9652825051055139,0.9652825051055139,0.9652825051055139,0.9652825051055139
macro avg,0.9657368563598915,0.9650814186113231,0.9653213148514326,1469.0
weighted avg,0.965369068274072,0.9652825051055139,0.965248825266434,1469.0
