,precision,recall,f1-score,support
0.0,0.9586466165413534,0.9770114942528736,0.967741935483871,261.0
1.0,0.8780487804878049,0.9391304347826087,0.907563025210084,230.0
2.0,0.9705882352941176,0.9801980198019802,0.9753694581280787,202.0
3.0,0.9261083743842364,0.8805620608899297,0.9027611044417767,427.0
4.0,0.8646153846153846,0.921311475409836,0.892063492063492,305.0
5.0,0.941908713692946,0.8764478764478765,0.908,259.0
6.0,0.953307392996109,0.9386973180076629,0.945945945945946,261.0
accuracy,0.9244215938303342,0.9244215938303342,0.9244215938303342,0.9244215938303342
macro avg,0.9276033568588503,0.9304798113703955,0.92849213732475,1945.0
weighted avg,0.9255220383275675,0.9244215938303342,0.9244046375678032,1945.0
