,precision,recall,f1-score,support
0.0,0.9736842105263158,0.9823008849557522,0.9779735682819383,113.0
1.0,0.9705882352941176,0.99,0.9801980198019802,100.0
2.0,0.984375,0.984375,0.984375,64.0
3.0,0.9918032786885246,0.968,0.9797570850202428,125.0
4.0,0.9900990099009901,0.9803921568627451,0.9852216748768472,102.0
5.0,0.9689922480620154,1.0,0.9842519685039369,125.0
6.0,1.0,0.9763779527559056,0.9880478087649402,127.0
accuracy,0.9828042328042328,0.9828042328042328,0.9828042328042328,0.9828042328042328
macro avg,0.9827917117817091,0.9830637135106289,0.9828321607499836,756.0
weighted avg,0.9830352899108519,0.9828042328042328,0.9828130019010125,756.0
