,precision,recall,f1-score,support
0.0,0.9777777777777777,0.9887640449438202,0.9832402234636872,178.0
1.0,0.9464285714285714,0.9408284023668639,0.9436201780415431,169.0
2.0,0.9666666666666667,0.9747899159663865,0.9707112970711297,119.0
3.0,0.947565543071161,0.9267399267399268,0.937037037037037,273.0
4.0,0.9633507853403142,0.934010152284264,0.9484536082474228,197.0
5.0,0.8994708994708994,0.9497206703910615,0.9239130434782608,179.0
6.0,0.978021978021978,0.978021978021978,0.978021978021978,182.0
accuracy,0.9529683885890516,0.9529683885890516,0.9529683885890516,0.9529683885890516
macro avg,0.9541831745396241,0.9561250129591858,0.9549996236230084,1297.0
weighted avg,0.9533500349460031,0.9529683885890516,0.9529993222324469,1297.0
