,precision,recall,f1-score,support
0.0,0.9740740740740741,0.9740740740740741,0.9740740740740741,270.0
1.0,0.9753086419753086,0.9753086419753086,0.9753086419753086,243.0
2.0,0.9923076923076923,0.9961389961389961,0.9942196531791908,259.0
3.0,0.9296296296296296,0.984313725490196,0.9561904761904761,255.0
4.0,0.984375,0.9581749049429658,0.9710982658959537,263.0
5.0,0.9578947368421052,0.9820143884892086,0.9698046181172292,278.0
6.0,0.992,0.9323308270676691,0.9612403100775193,266.0
accuracy,0.9716466739367503,0.9716466739367503,0.9716466739367503,0.9716466739367503
macro avg,0.9722271106898299,0.971765079739774,0.9717051485013932,1834.0
weighted avg,0.972257693405318,0.9716466739367503,0.9716608025353476,1834.0
