,precision,recall,f1-score,support
0.0,0.9810725552050473,0.9628482972136223,0.9718749999999999,323.0
1.0,0.9147540983606557,0.9425675675675675,0.9284525790349417,296.0
2.0,0.9824561403508771,0.9688581314878892,0.975609756097561,289.0
3.0,0.95578231292517,0.9320066334991708,0.943744752308984,603.0
4.0,0.948051948051948,0.9505208333333334,0.9492847854356307,384.0
5.0,0.9323529411764706,0.9323529411764706,0.9323529411764706,340.0
6.0,0.9491978609625669,0.9888579387186629,0.9686221009549796,359.0
accuracy,0.9518118735543563,0.9518118735543563,0.9518118735543563,0.9518118735543563
macro avg,0.9519525510046766,0.9540017632852453,0.9528488450012239,2594.0
weighted avg,0.9520949066456342,0.9518118735543563,0.9518225078639071,2594.0
