,precision,recall,f1-score,support
0.0,0.9407265774378585,0.9516441005802708,0.9461538461538461,517.0
1.0,0.9404990403071017,0.9441233140655106,0.9423076923076924,519.0
2.0,0.9795158286778398,0.9581056466302368,0.9686924493554329,549.0
3.0,0.9114688128772636,0.9188640973630832,0.915151515151515,493.0
4.0,0.9500959692898272,0.9357277882797732,0.9428571428571428,529.0
5.0,0.9171374764595104,0.9401544401544402,0.9285033365109628,518.0
6.0,0.9330855018587361,0.9244935543278084,0.9287696577243292,543.0
accuracy,0.9392039258451472,0.9392039258451472,0.9392039258451472,0.9392039258451472
macro avg,0.9389327438440196,0.9390161344858746,0.9389193771515602,3668.0
weighted avg,0.9394564790667999,0.9392039258451472,0.9392745810969135,3668.0
