,precision,recall,f1-score,support
0.0,0.9459459459459459,0.9754098360655737,0.96045197740113,610.0
1.0,0.9866888519134775,0.9916387959866221,0.9891576313594663,598.0
2.0,0.9761904761904762,0.968503937007874,0.9723320158102767,635.0
3.0,0.9628865979381444,0.9769874476987448,0.9698857736240915,478.0
4.0,0.9813664596273292,0.9634146341463414,0.9723076923076923,492.0
5.0,0.9722222222222222,0.9540034071550255,0.9630266552020637,587.0
6.0,0.978328173374613,0.9723076923076923,0.9753086419753086,650.0
accuracy,0.9718518518518519,0.9718518518518519,0.9718518518518519,0.9718518518518519
macro avg,0.9719469610303155,0.9717522500525533,0.9717814839542899,4050.0
weighted avg,0.9720117930719162,0.9718518518518519,0.9718644069388735,4050.0
