,precision,recall,f1-score,support
0.0,0.9805825242718447,0.9901960784313726,0.9853658536585367,204.0
1.0,0.9607843137254902,0.98989898989899,0.9751243781094527,198.0
2.0,0.9928057553956835,0.9787234042553191,0.9857142857142858,141.0
3.0,0.9781659388646288,0.9655172413793104,0.9718004338394794,232.0
4.0,0.9836956521739131,0.9783783783783784,0.981029810298103,185.0
5.0,1.0,0.9688715953307393,0.9841897233201581,257.0
6.0,0.9700996677740864,0.9898305084745763,0.9798657718120807,295.0
accuracy,0.9801587301587301,0.9801587301587301,0.9801587301587301,0.9801587301587301
macro avg,0.9808762646008066,0.9802023137355267,0.9804414652502995,1512.0
weighted avg,0.9803950635198532,0.9801587301587301,0.9801721907615608,1512.0
