,precision,recall,f1-score,support
0.0,0.9729166666666667,0.9790356394129979,0.9759665621734587,477.0
1.0,0.9903846153846154,0.988009592326139,0.9891956782713085,417.0
2.0,0.9791231732776617,0.975051975051975,0.9770833333333333,481.0
3.0,0.961038961038961,0.9840425531914894,0.9724047306176085,376.0
4.0,0.9836065573770492,0.9782608695652174,0.9809264305177111,368.0
5.0,0.9837209302325581,0.976905311778291,0.9803012746234068,433.0
6.0,0.9854771784232366,0.977366255144033,0.9814049586776861,486.0
accuracy,0.9795918367346939,0.9795918367346939,0.9795918367346939,0.9795918367346939
macro avg,0.9794668689143927,0.979810313781449,0.9796118526020733,3038.0
weighted avg,0.9796711043224932,0.9795918367346939,0.9796070106324021,3038.0
