,precision,recall,f1-score,support
0.0,0.9699570815450643,0.9804772234273319,0.9751887810140237,461.0
1.0,0.9945429740791268,0.9732977303070761,0.9838056680161943,749.0
2.0,0.9729323308270676,0.9714714714714715,0.9722013523666416,666.0
3.0,0.9828178694158075,0.9811320754716981,0.9819742489270387,583.0
4.0,0.9858934169278997,0.9858934169278997,0.9858934169278997,638.0
5.0,0.9736842105263158,0.9932885906040269,0.9833887043189369,596.0
6.0,0.9852125693160814,0.987037037037037,0.9861239592969472,540.0
accuracy,0.9813371131585165,0.9813371131585165,0.9813371131585165,0.9813371131585165
macro avg,0.9807200646624805,0.9817996493209344,0.981225161552526,4233.0
weighted avg,0.9814196147607255,0.9813371131585165,0.981340932432478,4233.0
