,precision,recall,f1-score,support
0.0,0.9935897435897436,0.9810126582278481,0.9872611464968154,158.0
1.0,0.968944099378882,1.0,0.9842271293375394,156.0
2.0,1.0,0.9900990099009901,0.9950248756218906,101.0
3.0,1.0,0.9933333333333333,0.9966555183946488,150.0
4.0,0.9849624060150376,0.9924242424242424,0.9886792452830188,132.0
5.0,1.0,0.9899497487437185,0.9949494949494949,199.0
6.0,0.9957983193277311,0.9957983193277311,0.9957983193277311,238.0
accuracy,0.9920634920634921,0.9920634920634921,0.9920634920634921,0.9920634920634921
macro avg,0.9918992240444849,0.9918024731368377,0.991799389915877,1134.0
weighted avg,0.9922023779402734,0.9920634920634921,0.9920839006988263,1134.0
