,precision,recall,f1-score,support
0.0,0.9447513812154696,0.9827586206896551,0.9633802816901408,174.0
1.0,0.9523809523809523,0.9523809523809523,0.9523809523809523,168.0
2.0,0.9745454545454545,0.9469964664310954,0.9605734767025089,283.0
3.0,0.9774011299435028,0.9774011299435028,0.9774011299435028,177.0
4.0,0.9207317073170732,0.9556962025316456,0.937888198757764,158.0
5.0,0.9626556016597511,0.9508196721311475,0.9567010309278351,244.0
6.0,0.9619771863117871,0.9547169811320755,0.9583333333333334,265.0
accuracy,0.9584751531654186,0.9584751531654186,0.9584751531654186,0.9584751531654186
macro avg,0.9563490590534274,0.9601100036057248,0.9580940576765766,1469.0
weighted avg,0.9587955309064369,0.9584751531654186,0.9585093146387653,1469.0
