,precision,recall,f1-score,support
0.0,0.9168278529980658,0.9349112426035503,0.92578125,507.0
1.0,0.8836734693877552,0.9232409381663113,0.9030239833159541,469.0
2.0,0.9895561357702349,0.9522613065326633,0.970550576184379,398.0
3.0,0.9070847851335656,0.8905359179019384,0.8987341772151898,877.0
4.0,0.9226618705035972,0.890625,0.9063604240282686,576.0
5.0,0.8502879078694817,0.873767258382643,0.8618677042801556,507.0
6.0,0.9288256227758007,0.9388489208633094,0.9338103756708408,556.0
accuracy,0.9113110539845758,0.9113110539845758,0.9113110539845758,0.9113110539845758
macro avg,0.914131092062643,0.9148843692072023,0.9143040700992554,3890.0
weighted avg,0.9119813702248872,0.9113110539845758,0.9114620678271455,3890.0
