,precision,recall,f1-score,support
0.0,0.9641873278236914,0.9803921568627451,0.9722222222222222,357.0
1.0,0.8758169934640523,0.8903654485049833,0.8830313014827017,301.0
2.0,0.98828125,0.9844357976653697,0.98635477582846,257.0
3.0,0.9243697478991597,0.9166666666666666,0.9205020920502092,600.0
4.0,0.936,0.9335106382978723,0.9347536617842876,376.0
5.0,0.9294478527607362,0.9154078549848943,0.9223744292237444,331.0
6.0,0.9597855227882037,0.9623655913978495,0.9610738255033557,372.0
accuracy,0.9379336931380108,0.9379336931380108,0.9379336931380108,0.9379336931380108
macro avg,0.9396983849622634,0.940449164911483,0.94004461544214,2594.0
weighted avg,0.9379604374696412,0.9379336931380108,0.9379194154544589,2594.0
