,precision,recall,f1-score,support
0.0,0.966044142614601,0.9743150684931506,0.9701619778346121,584.0
1.0,0.9936,0.9967897271268058,0.9951923076923077,623.0
2.0,0.9807383627608347,0.9698412698412698,0.9752593774940145,630.0
3.0,0.988,0.9724409448818898,0.9801587301587301,508.0
4.0,0.974757281553398,0.9862475442043221,0.98046875,509.0
5.0,0.9751332149200711,0.9699646643109541,0.9725420726306466,566.0
6.0,0.9716535433070866,0.9793650793650793,0.9754940711462451,630.0
accuracy,0.9785185185185186,0.9785185185185186,0.9785185185185186,0.9785185185185186
macro avg,0.9785609350222845,0.9784234711747816,0.9784681838509366,4050.0
weighted avg,0.9785605768062117,0.9785185185185186,0.978516572140905,4050.0
