,precision,recall,f1-score,support
0.0,0.990990990990991,0.990990990990991,0.990990990990991,222.0
1.0,0.995260663507109,0.9905660377358491,0.9929078014184397,212.0
2.0,1.0,1.0,1.0,140.0
3.0,0.9910313901345291,1.0,0.9954954954954954,221.0
4.0,0.9945652173913043,0.9945652173913043,0.9945652173913043,184.0
5.0,0.9877551020408163,0.9958847736625515,0.9918032786885246,243.0
6.0,1.0,0.9896551724137931,0.9948006932409013,290.0
accuracy,0.9940476190476191,0.9940476190476191,0.9940476190476191,0.9940476190476191
macro avg,0.99422905200925,0.9945231703134985,0.9943662110322367,1512.0
weighted avg,0.9940725447613468,0.9940476190476191,0.9940485159830598,1512.0
